,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
353,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,76,25,21,0,54
395,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,77,35,12,0,53
280,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,78,29,20,0,51
315,0.560426548,0.486656242,0.14285714285714285,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,79,18,11,0,71
88,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,80,23,22,0,55
120,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,81,37,30,0,33
11,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,82,35,19,0,46
51,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,83,36,31,0,33
220,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,84,0,0,0,100
255,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,85,25,22,0,53
149,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,86,29,32,0,39
184,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,87,0,0,0,100
276,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,88,17,18,0,65
310,0.560426548,0.486656242,0.16326530612244897,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,89,0,0,0,100
361,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,90,39,30,0,31
403,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,91,16,11,0,73
97,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,92,46,26,0,28
129,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,93,35,19,0,46
23,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,94,31,19,0,50
62,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,95,30,23,0,47
0,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,96,0,0,0,100
37,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,97,31,19,0,50
416,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,98,29,26,0,45
458,0.560426548,0.486656242,0.18367346938775508,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,99,23,21,0,56
55,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,100,0,0,0,100
92,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,101,20,4,0,76
475,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,102,24,9,0,67
15,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,103,46,16,0,38
113,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,104,0,0,0,100
141,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,105,37,26,0,37
42,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,106,9,8,0,83
79,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,107,21,13,0,66
