;p_uf;p_pu;p_up;p_fl;p_lu;Run;followers;leaders;pheromone;unassigned
7153;0.17529296875;0.17236328125;0.10498046875;0.20849609375;0.40576171875;7153;0;0;0;110
7154;0.26806640625;0.95556640625;0.10498046875;0.20849609375;0.40576171875;7154;0;0;0;110
7155;0.26806640625;0.17236328125;0.10400390625;0.20849609375;0.40576171875;7155;0;0;0;110
7156;0.26806640625;0.17236328125;0.10498046875;0.27587890625;0.40576171875;7156;0;0;0;110
7157;0.26806640625;0.17236328125;0.10498046875;0.20849609375;0.58447265625;7157;0;0;0;110
7158;0.26806640625;0.95556640625;0.10400390625;0.27587890625;0.58447265625;7158;0;0;0;110
7159;0.17529296875;0.17236328125;0.10400390625;0.27587890625;0.58447265625;7159;0;0;0;110
7160;0.17529296875;0.95556640625;0.10498046875;0.27587890625;0.58447265625;7160;0;0;0;110
7161;0.17529296875;0.95556640625;0.10400390625;0.20849609375;0.58447265625;7161;0;0;0;110
7162;0.17529296875;0.95556640625;0.10400390625;0.27587890625;0.40576171875;7162;0;0;0;110
7163;0.17529296875;0.95556640625;0.10400390625;0.27587890625;0.58447265625;7163;0;0;0;110
7164;0.76806640625;0.67236328125;0.60498046875;0.70849609375;0.90576171875;7164;0;0;0;110
7165;0.67529296875;0.67236328125;0.60498046875;0.70849609375;0.90576171875;7165;0;0;0;110
7166;0.76806640625;0.45556640625;0.60498046875;0.70849609375;0.90576171875;7166;0;0;0;110
7167;0.76806640625;0.67236328125;0.60400390625;0.70849609375;0.90576171875;7167;0;0;0;110
7168;0.76806640625;0.67236328125;0.60498046875;0.77587890625;0.90576171875;7168;0;0;0;110
7169;0.76806640625;0.67236328125;0.60498046875;0.70849609375;0.08447265625;7169;9;83;0;18
7170;0.76806640625;0.45556640625;0.60400390625;0.77587890625;0.08447265625;7170;12;85;0;13
7171;0.67529296875;0.67236328125;0.60400390625;0.77587890625;0.08447265625;7171;6;80;0;24
7172;0.67529296875;0.45556640625;0.60498046875;0.77587890625;0.08447265625;7172;7;86;0;17
7173;0.67529296875;0.45556640625;0.60400390625;0.70849609375;0.08447265625;7173;5;78;0;27
7174;0.67529296875;0.45556640625;0.60400390625;0.77587890625;0.90576171875;7174;0;0;0;110
7175;0.67529296875;0.45556640625;0.60400390625;0.77587890625;0.08447265625;7175;7;87;0;16
7176;0.51806640625;0.42236328125;0.35498046875;0.45849609375;0.65576171875;7176;0;0;0;110
7177;0.92529296875;0.42236328125;0.35498046875;0.45849609375;0.65576171875;7177;0;0;0;110
7178;0.51806640625;0.70556640625;0.35498046875;0.45849609375;0.65576171875;7178;0;0;0;110
7179;0.51806640625;0.42236328125;0.85400390625;0.45849609375;0.65576171875;7179;0;0;0;110
7180;0.51806640625;0.42236328125;0.35498046875;0.52587890625;0.65576171875;7180;0;0;0;110
7181;0.51806640625;0.42236328125;0.35498046875;0.45849609375;0.33447265625;7181;0;0;0;110
7182;0.51806640625;0.70556640625;0.85400390625;0.52587890625;0.33447265625;7182;0;0;0;110
7183;0.92529296875;0.42236328125;0.85400390625;0.52587890625;0.33447265625;7183;0;0;0;110
7184;0.92529296875;0.70556640625;0.35498046875;0.52587890625;0.33447265625;7184;0;0;0;110
7185;0.92529296875;0.70556640625;0.85400390625;0.45849609375;0.33447265625;7185;0;0;0;110
7186;0.92529296875;0.70556640625;0.85400390625;0.52587890625;0.65576171875;7186;0;0;0;110
7187;0.92529296875;0.70556640625;0.85400390625;0.52587890625;0.33447265625;7187;0;0;0;110
7188;0.01806640625;0.92236328125;0.85498046875;0.95849609375;0.15576171875;7188;0;0;0;110
7189;0.42529296875;0.92236328125;0.85498046875;0.95849609375;0.15576171875;7189;1;30;0;79
7190;0.01806640625;0.20556640625;0.85498046875;0.95849609375;0.15576171875;7190;0;0;0;110
7191;0.01806640625;0.92236328125;0.35400390625;0.95849609375;0.15576171875;7191;0;0;0;110
7192;0.01806640625;0.92236328125;0.85498046875;0.02587890625;0.15576171875;7192;0;0;0;110
7193;0.01806640625;0.92236328125;0.85498046875;0.95849609375;0.83447265625;7193;0;0;0;110
7194;0.01806640625;0.20556640625;0.35400390625;0.02587890625;0.83447265625;7194;0;0;0;110
7195;0.42529296875;0.92236328125;0.35400390625;0.02587890625;0.83447265625;7195;0;0;0;110
7196;0.42529296875;0.20556640625;0.85498046875;0.02587890625;0.83447265625;7196;0;0;0;110
7197;0.42529296875;0.20556640625;0.35400390625;0.95849609375;0.83447265625;7197;0;0;0;110
7198;0.42529296875;0.20556640625;0.35400390625;0.02587890625;0.15576171875;7198;0;0;0;110
7199;0.42529296875;0.20556640625;0.35400390625;0.02587890625;0.83447265625;7199;0;0;0;110
7200;0.02587890625;0.27392578125;0.33154296875;0.34130859375;0.36669921875;7200;0;0;0;110
7201;0.22998046875;0.27392578125;0.33154296875;0.34130859375;0.36669921875;7201;0;0;0;110
7202;0.02587890625;0.04150390625;0.33154296875;0.34130859375;0.36669921875;7202;0;0;75;35
7203;0.02587890625;0.27392578125;0.28369140625;0.34130859375;0.36669921875;7203;0;0;0;110
7204;0.02587890625;0.27392578125;0.33154296875;0.42431640625;0.36669921875;7204;0;0;0;110
7205;0.02587890625;0.27392578125;0.33154296875;0.34130859375;0.37353515625;7205;0;0;0;110
7206;0.02587890625;0.04150390625;0.28369140625;0.42431640625;0.37353515625;7206;0;0;68;42
7207;0.22998046875;0.27392578125;0.28369140625;0.42431640625;0.37353515625;7207;0;0;0;110
7208;0.22998046875;0.04150390625;0.33154296875;0.42431640625;0.37353515625;7208;0;0;73;37
7209;0.22998046875;0.04150390625;0.28369140625;0.34130859375;0.37353515625;7209;0;0;65;45
7210;0.22998046875;0.04150390625;0.28369140625;0.42431640625;0.36669921875;7210;0;0;67;43
7211;0.22998046875;0.04150390625;0.28369140625;0.42431640625;0.37353515625;7211;0;0;66;44
7212;0.52587890625;0.77392578125;0.83154296875;0.84130859375;0.86669921875;7212;0;0;0;110
7213;0.72998046875;0.77392578125;0.83154296875;0.84130859375;0.86669921875;7213;0;0;0;110
7214;0.52587890625;0.54150390625;0.83154296875;0.84130859375;0.86669921875;7214;0;0;0;110
7215;0.52587890625;0.77392578125;0.78369140625;0.84130859375;0.86669921875;7215;0;0;0;110
7216;0.52587890625;0.77392578125;0.83154296875;0.92431640625;0.86669921875;7216;0;0;0;110
7217;0.52587890625;0.77392578125;0.83154296875;0.84130859375;0.87353515625;7217;0;0;0;110
7218;0.52587890625;0.54150390625;0.78369140625;0.92431640625;0.87353515625;7218;0;0;0;110
7219;0.72998046875;0.77392578125;0.78369140625;0.92431640625;0.87353515625;7219;0;0;0;110
7220;0.72998046875;0.54150390625;0.83154296875;0.92431640625;0.87353515625;7220;0;0;0;110
7221;0.72998046875;0.54150390625;0.78369140625;0.84130859375;0.87353515625;7221;0;0;0;110
7222;0.72998046875;0.54150390625;0.78369140625;0.92431640625;0.86669921875;7222;0;0;0;110
7223;0.72998046875;0.54150390625;0.78369140625;0.92431640625;0.87353515625;7223;0;0;0;110
7224;0.77587890625;0.02392578125;0.08154296875;0.09130859375;0.61669921875;7224;0;0;5;105
7225;0.97998046875;0.02392578125;0.08154296875;0.09130859375;0.61669921875;7225;0;0;10;100
7226;0.77587890625;0.29150390625;0.08154296875;0.09130859375;0.61669921875;7226;0;0;0;110
7227;0.77587890625;0.02392578125;0.53369140625;0.09130859375;0.61669921875;7227;0;0;93;17
7228;0.77587890625;0.02392578125;0.08154296875;0.67431640625;0.61669921875;7228;0;0;38;72
7229;0.77587890625;0.02392578125;0.08154296875;0.09130859375;0.62353515625;7229;0;0;27;83
7230;0.77587890625;0.29150390625;0.53369140625;0.67431640625;0.62353515625;7230;0;0;0;110
7231;0.97998046875;0.02392578125;0.53369140625;0.67431640625;0.62353515625;7231;0;0;103;7
7232;0.97998046875;0.29150390625;0.08154296875;0.67431640625;0.62353515625;7232;0;0;0;110
7233;0.97998046875;0.29150390625;0.53369140625;0.09130859375;0.62353515625;7233;0;0;0;110
7234;0.97998046875;0.29150390625;0.53369140625;0.67431640625;0.61669921875;7234;0;0;0;110
7235;0.97998046875;0.29150390625;0.53369140625;0.67431640625;0.62353515625;7235;0;0;0;110
7236;0.27587890625;0.52392578125;0.58154296875;0.59130859375;0.11669921875;7236;6;30;0;74
7237;0.47998046875;0.52392578125;0.58154296875;0.59130859375;0.11669921875;7237;11;54;0;45
7238;0.27587890625;0.79150390625;0.58154296875;0.59130859375;0.11669921875;7238;4;45;0;61
7239;0.27587890625;0.52392578125;0.03369140625;0.59130859375;0.11669921875;7239;0;0;0;110
7240;0.27587890625;0.52392578125;0.58154296875;0.17431640625;0.11669921875;7240;0;0;0;110
7241;0.27587890625;0.52392578125;0.58154296875;0.59130859375;0.12353515625;7241;0;0;0;110
7242;0.27587890625;0.79150390625;0.03369140625;0.17431640625;0.12353515625;7242;0;0;0;110
7243;0.47998046875;0.52392578125;0.03369140625;0.17431640625;0.12353515625;7243;18;19;0;73
7244;0.47998046875;0.79150390625;0.58154296875;0.17431640625;0.12353515625;7244;0;0;0;110
7245;0.47998046875;0.79150390625;0.03369140625;0.59130859375;0.12353515625;7245;7;39;0;64
7246;0.47998046875;0.79150390625;0.03369140625;0.17431640625;0.11669921875;7246;20;35;0;55
7247;0.47998046875;0.79150390625;0.03369140625;0.17431640625;0.12353515625;7247;16;31;0;63
7248;0.40087890625;0.14892578125;0.95654296875;0.71630859375;0.24169921875;7248;0;0;61;49
7249;0.10498046875;0.14892578125;0.95654296875;0.71630859375;0.24169921875;7249;0;0;65;45
7250;0.40087890625;0.41650390625;0.95654296875;0.71630859375;0.24169921875;7250;0;0;0;110
7251;0.40087890625;0.14892578125;0.65869140625;0.71630859375;0.24169921875;7251;0;0;50;60
7252;0.40087890625;0.14892578125;0.95654296875;0.54931640625;0.24169921875;7252;0;0;62;48
7253;0.40087890625;0.14892578125;0.95654296875;0.71630859375;0.99853515625;7253;0;0;70;40
7254;0.40087890625;0.41650390625;0.65869140625;0.54931640625;0.99853515625;7254;0;0;0;110
7255;0.10498046875;0.14892578125;0.65869140625;0.54931640625;0.99853515625;7255;0;0;32;78
7256;0.10498046875;0.41650390625;0.95654296875;0.54931640625;0.99853515625;7256;0;0;0;110
7257;0.10498046875;0.41650390625;0.65869140625;0.71630859375;0.99853515625;7257;0;0;0;110
7258;0.10498046875;0.41650390625;0.65869140625;0.54931640625;0.24169921875;7258;0;0;0;110
7259;0.10498046875;0.41650390625;0.65869140625;0.54931640625;0.99853515625;7259;0;0;0;110
7260;0.90087890625;0.64892578125;0.45654296875;0.21630859375;0.74169921875;7260;0;0;0;110
7261;0.60498046875;0.64892578125;0.45654296875;0.21630859375;0.74169921875;7261;0;0;0;110
7262;0.90087890625;0.91650390625;0.45654296875;0.21630859375;0.74169921875;7262;0;0;0;110
7263;0.90087890625;0.64892578125;0.15869140625;0.21630859375;0.74169921875;7263;0;0;0;110
7264;0.90087890625;0.64892578125;0.45654296875;0.04931640625;0.74169921875;7264;0;0;0;110
7265;0.90087890625;0.64892578125;0.45654296875;0.21630859375;0.49853515625;7265;0;0;0;110
7266;0.90087890625;0.91650390625;0.15869140625;0.04931640625;0.49853515625;7266;0;0;0;110
7267;0.60498046875;0.64892578125;0.15869140625;0.04931640625;0.49853515625;7267;0;0;0;110
7268;0.60498046875;0.91650390625;0.45654296875;0.04931640625;0.49853515625;7268;0;0;0;110
7269;0.60498046875;0.91650390625;0.15869140625;0.21630859375;0.49853515625;7269;0;0;0;110
7270;0.60498046875;0.91650390625;0.15869140625;0.04931640625;0.74169921875;7270;0;0;0;110
7271;0.60498046875;0.91650390625;0.15869140625;0.04931640625;0.49853515625;7271;0;0;0;110
7272;0.65087890625;0.39892578125;0.70654296875;0.96630859375;0.99169921875;7272;0;0;0;110
7273;0.85498046875;0.39892578125;0.70654296875;0.96630859375;0.99169921875;7273;0;0;0;110
7274;0.65087890625;0.16650390625;0.70654296875;0.96630859375;0.99169921875;7274;0;0;46;64
7275;0.65087890625;0.39892578125;0.40869140625;0.96630859375;0.99169921875;7275;0;0;0;110
7276;0.65087890625;0.39892578125;0.70654296875;0.29931640625;0.99169921875;7276;0;0;0;110
7277;0.65087890625;0.39892578125;0.70654296875;0.96630859375;0.24853515625;7277;0;0;0;110
7278;0.65087890625;0.16650390625;0.40869140625;0.29931640625;0.24853515625;7278;0;0;0;110
7279;0.85498046875;0.39892578125;0.40869140625;0.29931640625;0.24853515625;7279;0;0;0;110
7280;0.85498046875;0.16650390625;0.70654296875;0.29931640625;0.24853515625;7280;0;0;39;71
7281;0.85498046875;0.16650390625;0.40869140625;0.96630859375;0.24853515625;7281;7;27;0;76
7282;0.85498046875;0.16650390625;0.40869140625;0.29931640625;0.99169921875;7282;0;0;0;110
7283;0.85498046875;0.16650390625;0.40869140625;0.29931640625;0.24853515625;7283;0;0;0;110
7284;0.15087890625;0.89892578125;0.20654296875;0.46630859375;0.49169921875;7284;0;0;0;110
7285;0.35498046875;0.89892578125;0.20654296875;0.46630859375;0.49169921875;7285;0;0;0;110
7286;0.15087890625;0.66650390625;0.20654296875;0.46630859375;0.49169921875;7286;0;0;0;110
7287;0.15087890625;0.89892578125;0.90869140625;0.46630859375;0.49169921875;7287;0;0;0;110
7288;0.15087890625;0.89892578125;0.20654296875;0.79931640625;0.49169921875;7288;0;0;0;110
7289;0.15087890625;0.89892578125;0.20654296875;0.46630859375;0.74853515625;7289;0;0;0;110
7290;0.15087890625;0.66650390625;0.90869140625;0.79931640625;0.74853515625;7290;0;0;0;110
7291;0.35498046875;0.89892578125;0.90869140625;0.79931640625;0.74853515625;7291;0;0;0;110
7292;0.35498046875;0.66650390625;0.20654296875;0.79931640625;0.74853515625;7292;0;0;0;110
7293;0.35498046875;0.66650390625;0.90869140625;0.46630859375;0.74853515625;7293;0;0;0;110
7294;0.35498046875;0.66650390625;0.90869140625;0.79931640625;0.49169921875;7294;0;0;0;110
7295;0.35498046875;0.66650390625;0.90869140625;0.79931640625;0.74853515625;7295;0;0;0;110
7296;0.21337890625;0.08642578125;0.64404296875;0.15380859375;0.80419921875;7296;0;0;71;39
7297;0.41748046875;0.08642578125;0.64404296875;0.15380859375;0.80419921875;7297;0;0;75;35
7298;0.21337890625;0.47900390625;0.64404296875;0.15380859375;0.80419921875;7298;0;0;0;110
7299;0.21337890625;0.08642578125;0.72119140625;0.15380859375;0.80419921875;7299;0;0;62;48
7300;0.21337890625;0.08642578125;0.64404296875;0.61181640625;0.80419921875;7300;0;0;68;42
7301;0.21337890625;0.08642578125;0.64404296875;0.15380859375;0.06103515625;7301;0;0;78;32
7302;0.21337890625;0.47900390625;0.72119140625;0.61181640625;0.06103515625;7302;3;53;0;54
7303;0.41748046875;0.08642578125;0.72119140625;0.61181640625;0.06103515625;7303;15;73;0;22
7304;0.41748046875;0.47900390625;0.64404296875;0.61181640625;0.06103515625;7304;9;77;0;24
7305;0.41748046875;0.47900390625;0.72119140625;0.15380859375;0.06103515625;7305;21;60;0;29
7306;0.41748046875;0.47900390625;0.72119140625;0.61181640625;0.80419921875;7306;0;0;0;110
7307;0.41748046875;0.47900390625;0.72119140625;0.61181640625;0.06103515625;7307;7;78;0;25
7308;0.71337890625;0.58642578125;0.14404296875;0.65380859375;0.30419921875;7308;0;0;0;110
7309;0.91748046875;0.58642578125;0.14404296875;0.65380859375;0.30419921875;7309;0;0;0;110
7310;0.71337890625;0.97900390625;0.14404296875;0.65380859375;0.30419921875;7310;0;0;0;110
7311;0.71337890625;0.58642578125;0.22119140625;0.65380859375;0.30419921875;7311;0;0;0;110
7312;0.71337890625;0.58642578125;0.14404296875;0.11181640625;0.30419921875;7312;0;0;0;110
7313;0.71337890625;0.58642578125;0.14404296875;0.65380859375;0.56103515625;7313;0;0;0;110
7314;0.71337890625;0.97900390625;0.22119140625;0.11181640625;0.56103515625;7314;0;0;0;110
7315;0.91748046875;0.58642578125;0.22119140625;0.11181640625;0.56103515625;7315;0;0;0;110
7316;0.91748046875;0.97900390625;0.14404296875;0.11181640625;0.56103515625;7316;0;0;0;110
7317;0.91748046875;0.97900390625;0.22119140625;0.65380859375;0.56103515625;7317;0;0;0;110
7318;0.91748046875;0.97900390625;0.22119140625;0.11181640625;0.30419921875;7318;0;0;0;110
7319;0.91748046875;0.97900390625;0.22119140625;0.11181640625;0.56103515625;7319;0;0;0;110
7320;0.96337890625;0.33642578125;0.89404296875;0.40380859375;0.05419921875;7320;12;93;0;5
7321;0.66748046875;0.33642578125;0.89404296875;0.40380859375;0.05419921875;7321;10;81;0;19
7322;0.96337890625;0.22900390625;0.89404296875;0.40380859375;0.05419921875;7322;9;97;0;4
7323;0.96337890625;0.33642578125;0.47119140625;0.40380859375;0.05419921875;7323;14;91;0;5
7324;0.96337890625;0.33642578125;0.89404296875;0.36181640625;0.05419921875;7324;18;86;0;6
7325;0.96337890625;0.33642578125;0.89404296875;0.40380859375;0.81103515625;7325;0;0;0;110
7326;0.96337890625;0.22900390625;0.47119140625;0.36181640625;0.81103515625;7326;0;0;0;110
7327;0.66748046875;0.33642578125;0.47119140625;0.36181640625;0.81103515625;7327;0;0;0;110
7328;0.66748046875;0.22900390625;0.89404296875;0.36181640625;0.81103515625;7328;0;0;0;110
7329;0.66748046875;0.22900390625;0.47119140625;0.40380859375;0.81103515625;7329;0;0;0;110
7330;0.66748046875;0.22900390625;0.47119140625;0.36181640625;0.05419921875;7330;8;83;0;19
7331;0.66748046875;0.22900390625;0.47119140625;0.36181640625;0.81103515625;7331;0;0;0;110
7332;0.46337890625;0.83642578125;0.39404296875;0.90380859375;0.55419921875;7332;0;0;0;110
7333;0.16748046875;0.83642578125;0.39404296875;0.90380859375;0.55419921875;7333;0;0;0;110
7334;0.46337890625;0.72900390625;0.39404296875;0.90380859375;0.55419921875;7334;0;0;0;110
7335;0.46337890625;0.83642578125;0.97119140625;0.90380859375;0.55419921875;7335;0;0;0;110
7336;0.46337890625;0.83642578125;0.39404296875;0.86181640625;0.55419921875;7336;0;0;0;110
7337;0.46337890625;0.83642578125;0.39404296875;0.90380859375;0.31103515625;7337;0;0;0;110
7338;0.46337890625;0.72900390625;0.97119140625;0.86181640625;0.31103515625;7338;0;0;0;110
7339;0.16748046875;0.83642578125;0.97119140625;0.86181640625;0.31103515625;7339;0;0;0;110
7340;0.16748046875;0.72900390625;0.39404296875;0.86181640625;0.31103515625;7340;0;0;0;110
7341;0.16748046875;0.72900390625;0.97119140625;0.90380859375;0.31103515625;7341;0;0;0;110
7342;0.16748046875;0.72900390625;0.97119140625;0.86181640625;0.55419921875;7342;0;0;0;110
7343;0.16748046875;0.72900390625;0.97119140625;0.86181640625;0.31103515625;7343;0;0;0;110
7344;0.33837890625;0.46142578125;0.01904296875;0.77880859375;0.67919921875;7344;0;0;0;110
7345;0.29248046875;0.46142578125;0.01904296875;0.77880859375;0.67919921875;7345;0;0;0;110
7346;0.33837890625;0.10400390625;0.01904296875;0.77880859375;0.67919921875;7346;0;0;0;110
7347;0.33837890625;0.46142578125;0.34619140625;0.77880859375;0.67919921875;7347;0;0;0;110
7348;0.33837890625;0.46142578125;0.01904296875;0.48681640625;0.67919921875;7348;0;0;0;110
7349;0.33837890625;0.46142578125;0.01904296875;0.77880859375;0.68603515625;7349;0;0;0;110
7350;0.33837890625;0.10400390625;0.34619140625;0.48681640625;0.68603515625;7350;0;0;13;97
7351;0.29248046875;0.46142578125;0.34619140625;0.48681640625;0.68603515625;7351;0;0;0;110
7352;0.29248046875;0.10400390625;0.01904296875;0.48681640625;0.68603515625;7352;0;0;0;110
7353;0.29248046875;0.10400390625;0.34619140625;0.77880859375;0.68603515625;7353;0;0;0;110
7354;0.29248046875;0.10400390625;0.34619140625;0.48681640625;0.67919921875;7354;0;0;6;104
7355;0.29248046875;0.10400390625;0.34619140625;0.48681640625;0.68603515625;7355;0;0;0;110
7356;0.83837890625;0.96142578125;0.51904296875;0.27880859375;0.17919921875;7356;17;17;0;76
7357;0.79248046875;0.96142578125;0.51904296875;0.27880859375;0.17919921875;7357;16;44;0;50
7358;0.83837890625;0.60400390625;0.51904296875;0.27880859375;0.17919921875;7358;16;33;0;61
7359;0.83837890625;0.96142578125;0.84619140625;0.27880859375;0.17919921875;7359;0;0;0;110
7360;0.83837890625;0.96142578125;0.51904296875;0.98681640625;0.17919921875;7360;10;72;0;28
7361;0.83837890625;0.96142578125;0.51904296875;0.27880859375;0.18603515625;7361;13;34;0;63
7362;0.83837890625;0.60400390625;0.84619140625;0.98681640625;0.18603515625;7362;10;66;0;34
7363;0.79248046875;0.96142578125;0.84619140625;0.98681640625;0.18603515625;7363;8;59;0;43
7364;0.79248046875;0.60400390625;0.51904296875;0.98681640625;0.18603515625;7364;7;68;0;35
7365;0.79248046875;0.60400390625;0.84619140625;0.27880859375;0.18603515625;7365;14;19;0;77
7366;0.79248046875;0.60400390625;0.84619140625;0.98681640625;0.17919921875;7366;10;45;0;55
7367;0.79248046875;0.60400390625;0.84619140625;0.98681640625;0.18603515625;7367;7;66;0;37
7368;0.58837890625;0.21142578125;0.26904296875;0.52880859375;0.42919921875;7368;0;0;0;110
7369;0.54248046875;0.21142578125;0.26904296875;0.52880859375;0.42919921875;7369;0;0;0;110
7370;0.58837890625;0.35400390625;0.26904296875;0.52880859375;0.42919921875;7370;0;0;0;110
7371;0.58837890625;0.21142578125;0.59619140625;0.52880859375;0.42919921875;7371;0;0;0;110
7372;0.58837890625;0.21142578125;0.26904296875;0.73681640625;0.42919921875;7372;0;0;0;110
7373;0.58837890625;0.21142578125;0.26904296875;0.52880859375;0.43603515625;7373;0;0;0;110
7374;0.58837890625;0.35400390625;0.59619140625;0.73681640625;0.43603515625;7374;0;0;0;110
7375;0.54248046875;0.21142578125;0.59619140625;0.73681640625;0.43603515625;7375;0;0;0;110
7376;0.54248046875;0.35400390625;0.26904296875;0.73681640625;0.43603515625;7376;0;0;0;110
7377;0.54248046875;0.35400390625;0.59619140625;0.52880859375;0.43603515625;7377;0;0;0;110
7378;0.54248046875;0.35400390625;0.59619140625;0.73681640625;0.42919921875;7378;0;0;0;110
7379;0.54248046875;0.35400390625;0.59619140625;0.73681640625;0.43603515625;7379;0;0;0;110
7380;0.08837890625;0.71142578125;0.76904296875;0.02880859375;0.92919921875;7380;0;0;0;110
7381;0.04248046875;0.71142578125;0.76904296875;0.02880859375;0.92919921875;7381;0;0;0;110
7382;0.08837890625;0.85400390625;0.76904296875;0.02880859375;0.92919921875;7382;0;0;0;110
7383;0.08837890625;0.71142578125;0.09619140625;0.02880859375;0.92919921875;7383;0;0;0;110
7384;0.08837890625;0.71142578125;0.76904296875;0.23681640625;0.92919921875;7384;0;0;0;110
7385;0.08837890625;0.71142578125;0.76904296875;0.02880859375;0.93603515625;7385;0;0;0;110
7386;0.08837890625;0.85400390625;0.09619140625;0.23681640625;0.93603515625;7386;0;0;0;110
7387;0.04248046875;0.71142578125;0.09619140625;0.23681640625;0.93603515625;7387;0;0;0;110
7388;0.04248046875;0.85400390625;0.76904296875;0.23681640625;0.93603515625;7388;0;0;0;110
7389;0.04248046875;0.85400390625;0.09619140625;0.02880859375;0.93603515625;7389;0;0;0;110
7390;0.04248046875;0.85400390625;0.09619140625;0.23681640625;0.92919921875;7390;0;0;0;110
7391;0.04248046875;0.85400390625;0.09619140625;0.23681640625;0.93603515625;7391;0;0;0;110
7392;0.11962890625;0.24267578125;0.17529296875;0.99755859375;0.08544921875;7392;0;0;0;110
7393;0.76123046875;0.24267578125;0.17529296875;0.99755859375;0.08544921875;7393;6;86;0;18
7394;0.11962890625;0.51025390625;0.17529296875;0.99755859375;0.08544921875;7394;0;0;0;110
7395;0.11962890625;0.24267578125;0.56494140625;0.99755859375;0.08544921875;7395;0;0;0;110
7396;0.11962890625;0.24267578125;0.17529296875;0.08056640625;0.08544921875;7396;0;0;0;110
7397;0.11962890625;0.24267578125;0.17529296875;0.99755859375;0.46728515625;7397;0;0;0;110
7398;0.11962890625;0.51025390625;0.56494140625;0.08056640625;0.46728515625;7398;0;0;0;110
7399;0.76123046875;0.24267578125;0.56494140625;0.08056640625;0.46728515625;7399;0;0;0;110
7400;0.76123046875;0.51025390625;0.17529296875;0.08056640625;0.46728515625;7400;0;0;0;110
7401;0.76123046875;0.51025390625;0.56494140625;0.99755859375;0.46728515625;7401;0;0;0;110
7402;0.76123046875;0.51025390625;0.56494140625;0.08056640625;0.08544921875;7402;38;40;0;32
7403;0.76123046875;0.51025390625;0.56494140625;0.08056640625;0.46728515625;7403;0;0;0;110
7404;0.61962890625;0.74267578125;0.67529296875;0.49755859375;0.58544921875;7404;0;0;0;110
7405;0.26123046875;0.74267578125;0.67529296875;0.49755859375;0.58544921875;7405;0;0;0;110
7406;0.61962890625;0.01025390625;0.67529296875;0.49755859375;0.58544921875;7406;0;0;104;6
7407;0.61962890625;0.74267578125;0.06494140625;0.49755859375;0.58544921875;7407;0;0;0;110
7408;0.61962890625;0.74267578125;0.67529296875;0.58056640625;0.58544921875;7408;0;0;0;110
7409;0.61962890625;0.74267578125;0.67529296875;0.49755859375;0.96728515625;7409;0;0;0;110
7410;0.61962890625;0.01025390625;0.06494140625;0.58056640625;0.96728515625;7410;0;0;67;43
7411;0.26123046875;0.74267578125;0.06494140625;0.58056640625;0.96728515625;7411;0;0;0;110
7412;0.26123046875;0.01025390625;0.67529296875;0.58056640625;0.96728515625;7412;0;0;107;3
7413;0.26123046875;0.01025390625;0.06494140625;0.49755859375;0.96728515625;7413;0;0;64;46
7414;0.26123046875;0.01025390625;0.06494140625;0.58056640625;0.58544921875;7414;0;0;61;49
7415;0.26123046875;0.01025390625;0.06494140625;0.58056640625;0.96728515625;7415;0;0;70;40
7416;0.86962890625;0.49267578125;0.42529296875;0.74755859375;0.83544921875;7416;0;0;0;110
7417;0.01123046875;0.49267578125;0.42529296875;0.74755859375;0.83544921875;7417;0;0;0;110
7418;0.86962890625;0.76025390625;0.42529296875;0.74755859375;0.83544921875;7418;0;0;0;110
7419;0.86962890625;0.49267578125;0.31494140625;0.74755859375;0.83544921875;7419;0;0;0;110
7420;0.86962890625;0.49267578125;0.42529296875;0.83056640625;0.83544921875;7420;0;0;0;110
7421;0.86962890625;0.49267578125;0.42529296875;0.74755859375;0.71728515625;7421;0;0;0;110
7422;0.86962890625;0.76025390625;0.31494140625;0.83056640625;0.71728515625;7422;0;0;0;110
7423;0.01123046875;0.49267578125;0.31494140625;0.83056640625;0.71728515625;7423;0;0;0;110
7424;0.01123046875;0.76025390625;0.42529296875;0.83056640625;0.71728515625;7424;0;0;0;110
7425;0.01123046875;0.76025390625;0.31494140625;0.74755859375;0.71728515625;7425;0;0;0;110
7426;0.01123046875;0.76025390625;0.31494140625;0.83056640625;0.83544921875;7426;0;0;0;110
7427;0.01123046875;0.76025390625;0.31494140625;0.83056640625;0.71728515625;7427;0;0;0;110
7428;0.36962890625;0.99267578125;0.92529296875;0.24755859375;0.33544921875;7428;0;0;0;110
7429;0.51123046875;0.99267578125;0.92529296875;0.24755859375;0.33544921875;7429;0;0;0;110
7430;0.36962890625;0.26025390625;0.92529296875;0.24755859375;0.33544921875;7430;0;0;0;110
7431;0.36962890625;0.99267578125;0.81494140625;0.24755859375;0.33544921875;7431;0;0;0;110
7432;0.36962890625;0.99267578125;0.92529296875;0.33056640625;0.33544921875;7432;0;0;0;110
7433;0.36962890625;0.99267578125;0.92529296875;0.24755859375;0.21728515625;7433;0;0;0;110
7434;0.36962890625;0.26025390625;0.81494140625;0.33056640625;0.21728515625;7434;0;0;0;110
7435;0.51123046875;0.99267578125;0.81494140625;0.33056640625;0.21728515625;7435;0;0;0;110
7436;0.51123046875;0.26025390625;0.92529296875;0.33056640625;0.21728515625;7436;0;0;0;110
